Name,Latitude,Longitude,Distance,Price,Rating,Distance_mean,Distance_min,Distance_max,Bike Spots Near,Category,Rounded Latitude,Rounded Longitude,Rounded Distance,Rounded Distance_mean
Old Story,60.293663,25.0339451,533.2748121622614,Affordable,3.0,624.9683832718491,152.78513889672786,990.3714858634132,22,Sports Bars,60.294,25.034,533.275,624.968
Café Einstein,60.2876015,25.0406494,602.0747298796276,Affordable,2.3,645.1286826705508,223.9547165514492,939.683998307848,13,Coffee & Tea,60.288,25.041,602.075,645.129
3 Amigos,60.2925704538395,25.0369150936604,530.5720163227915,Most Affordable,2.0,585.5764285565941,96.50951308186316,963.1572650619908,21,Mexican,60.293,25.037,530.572,585.576
Xona,60.3047800845866,25.0419797137935,869.5655110598473,Not Listed,5.0,620.9900572008955,26.517353397554164,950.556927051519,14,Pizza,60.305,25.042,869.566,620.99
Eka Kebab Pizzeria,60.2930897239661,25.0379718313145,280.91325842499566,Not Listed,5.0,590.9850591284929,93.23246800616997,949.9454305528448,22,Pizza,60.293,25.038,280.913,590.985
Hao King,60.292141,25.0435791,176.27269710139706,Most Affordable,4.7,533.0923512498033,100.21425271097849,917.4946363713644,19,Chinese,60.292,25.044,176.273,533.092
Hesburger,60.2922096,25.0415993,250.3233787676909,Not Listed,5.0,527.4455414964402,103.09713232452378,906.3157900654834,19,Burgers,60.292,25.042,250.323,527.446
Souvlaki,60.2934447404233,25.0301260873675,663.6158887915841,Not Listed,5.0,619.806205844938,18.60967837701215,934.9829187257084,20,Kiosk,60.293,25.03,663.616,619.806
Tixident,60.2939186,25.0308704,624.2035476456075,Not Listed,5.0,635.0879068599681,48.2850285674746,989.3292395297746,21,Dentists,60.294,25.031,624.204,635.088
Thai Palace,60.29245,25.0398903,314.0765873211643,Not Listed,4.3,559.3607673355162,149.99054000516077,986.1533823953336,20,Thai,60.292,25.04,314.077,559.361
La Pasteria Italiana,60.292141,25.0435791,176.27269710139706,Affordable,5.0,533.0923512498033,100.21425271097849,917.4946363713644,19,Italian,60.292,25.044,176.273,533.092
Oklahoma,60.2936607259828,25.0346591413232,415.3860777684325,Most Affordable,3.9,632.0098056862938,100.21233439160424,993.9814916309292,23,American,60.294,25.035,415.386,632.01
Chico's,60.2935024383154,25.0367432748749,313.80289108300406,Not Listed,4.3,595.878199397,22.08047222871156,995.7760803554108,22,American,60.294,25.037,313.803,595.878
Oriental House,60.29245,25.0398903,314.0765873211643,Affordable,3.7,559.3607673355162,149.99054000516077,986.1533823953336,20,Chinese,60.292,25.04,314.077,559.361
Tamarin,60.2935291,25.0344032,433.1234699202687,Most Affordable,3.6,617.6691739351672,110.96304590150504,957.9519943655264,22,Thai,60.294,25.034,433.123,617.669
Sagarmatha,60.2933617,25.03158,717.8517589442965,Affordable,3.8,606.000077216373,183.6284944861347,910.0662319056288,18,Himalayan/Nepalese,60.293,25.032,717.852,606.0
Hertas,60.2908783,25.0419407,430.0624011428498,Not Listed,4.0,575.7812903649238,102.70962530625212,963.757525555402,19,Karaoke,60.291,25.042,430.062,575.781
Hua Hin,60.2900085,25.0362301,605.1610702493253,Affordable,4.0,585.3731420739846,296.90765960477427,906.8126843250742,18,Buffets,60.29,25.036,605.161,585.373
Tikkurilan Kirjasto,60.2950211,25.0423203,103.87104008276788,Not Listed,4.0,593.084599964077,103.87104008276788,997.805212582168,22,Libraries,60.295,25.042,103.871,593.085
Tulisuudelma,60.2908783,25.0419407,430.0624011428498,Not Listed,4.0,575.7812903649238,102.70962530625212,963.757525555402,19,Bars,60.291,25.042,430.062,575.781
Pingviini Street Bar,60.2931495253492,25.0372042419804,310.9249641734729,Not Listed,4.0,595.0034141132757,52.34195541251172,970.4132448049794,22,Bars,60.293,25.037,310.925,595.003
Hemingway's,60.2922096,25.0415993,250.3233787676909,Affordable,4.0,527.4455414964402,103.09713232452378,906.3157900654834,19,Bars,60.292,25.042,250.323,527.446
Huang Shang Huang,60.2933083,25.0328598,524.6983026892336,Not Listed,4.0,596.366109342688,154.54588762513794,917.4792520054264,20,Chinese,60.293,25.033,524.698,596.366
Bistro Liekki,60.2929434070513,25.0319295,583.0909197284165,Not Listed,4.0,624.0436652951491,128.9765169368255,995.7564051489716,21,Bistros,60.293,25.032,583.091,624.044
Shamrock,60.2933617,25.03158,717.8517589442965,Not Listed,3.5,606.000077216373,183.6284944861347,910.0662319056288,18,Bars,60.293,25.032,717.852,606.0
Picnic,60.2928658,25.0345211,466.65350317402016,Most Affordable,3.5,603.4118494349372,130.91273149749526,954.3587373434502,21,Coffee & Tea,60.293,25.035,466.654,603.412
Grande Parilla,60.292141,25.0435791,176.27269710139706,Affordable,3.5,533.0923512498033,100.21425271097849,917.4946363713644,19,Mediterranean,60.292,25.044,176.273,533.092
Amarillo,60.2907874,25.0418655,435.0649411408301,Expensive,2.5,578.3601334177444,105.66475294070008,968.7977084308856,19,Tex-Mex,60.291,25.042,435.065,578.36
Masterpizza Tikkurila,60.2926102,25.0429592,284.5810009028179,Not Listed,3.0,546.0176070901025,87.72086519158444,982.3383561425356,19,Pizza,60.293,25.043,284.581,546.018
Torello,60.2937004678157,25.0344693655257,424.26099878193145,Not Listed,3.0,617.3268062828236,111.50733289977488,958.475847631472,22,Bars,60.294,25.034,424.261,617.327
Long Hua,60.2936434537629,25.0349624454975,399.9202645074761,Affordable,3.0,628.9978045571482,83.71198533804862,983.3667561410924,23,Japanese,60.294,25.035,399.92,628.998
Maltainen Metso,60.292141,25.0435791,176.27269710139706,Not Listed,3.0,533.0923512498033,100.21425271097849,917.4946363713644,19,Bars,60.292,25.044,176.273,533.092
Old Story,60.293663,25.0339451,467.7827562473759,Affordable,3.0,624.9683832718491,152.78513889672786,990.3714858634132,22,Sports Bars,60.294,25.034,467.783,624.968
Café Einstein,60.2876015,25.0406494,880.8920947278476,Affordable,2.3,645.1286826705508,223.9547165514492,939.683998307848,13,Coffee & Tea,60.288,25.041,880.892,645.129
3 Amigos,60.2925704538395,25.0369150936604,362.6609504071439,Most Affordable,2.0,585.5764285565941,96.50951308186316,963.1572650619908,21,Mexican,60.293,25.037,362.661,585.576
Eka Kebab Pizzeria,60.2930897239661,25.0379718313145,244.3176480230611,Not Listed,5.0,590.9850591284929,93.23246800616997,949.9454305528448,22,Pizza,60.293,25.038,244.318,590.985
Hao King,60.292141,25.0435791,100.21425271097849,Most Affordable,4.7,533.0923512498033,100.21425271097849,917.4946363713644,19,Chinese,60.292,25.044,100.214,533.092
Hesburger,60.2922096,25.0415993,103.09713232452378,Not Listed,5.0,527.4455414964402,103.09713232452378,906.3157900654834,19,Burgers,60.292,25.042,103.097,527.446
Souvlaki,60.2934447404233,25.0301260873675,676.8851053712569,Not Listed,5.0,619.806205844938,18.60967837701215,934.9829187257084,20,Kiosk,60.293,25.03,676.885,619.806
Tixident,60.2939186,25.0308704,648.9634379413558,Not Listed,5.0,635.0879068599681,48.2850285674746,989.3292395297746,21,Dentists,60.294,25.031,648.963,635.088
Thai Palace,60.29245,25.0398903,190.62859985185804,Not Listed,4.3,559.3607673355162,149.99054000516077,986.1533823953336,20,Thai,60.292,25.04,190.629,559.361
La Pasteria Italiana,60.292141,25.0435791,100.21425271097849,Affordable,5.0,533.0923512498033,100.21425271097849,917.4946363713644,19,Italian,60.292,25.044,100.214,533.092
Oklahoma,60.2936607259828,25.0346591413232,429.6139129449586,Most Affordable,3.9,632.0098056862938,100.21233439160424,993.9814916309292,23,American,60.294,25.035,429.614,632.01
Chico's,60.2935024383154,25.0367432748749,313.5150050814581,Not Listed,4.3,595.878199397,22.08047222871156,995.7760803554108,22,American,60.294,25.037,313.515,595.878
Oriental House,60.29245,25.0398903,190.62859985185804,Affordable,3.7,559.3607673355162,149.99054000516077,986.1533823953336,20,Chinese,60.292,25.04,190.629,559.361
Tamarin,60.2935291,25.0344032,442.1694664895812,Most Affordable,3.6,617.6691739351672,110.96304590150504,957.9519943655264,22,Thai,60.294,25.034,442.169,617.669
Sagarmatha,60.2933617,25.03158,628.3712464653498,Affordable,3.8,606.000077216373,183.6284944861347,910.0662319056288,18,Himalayan/Nepalese,60.293,25.032,628.371,606.0
Hertas,60.2908783,25.0419407,265.57174662585936,Not Listed,4.0,575.7812903649238,102.70962530625212,963.757525555402,19,Karaoke,60.291,25.042,265.572,575.781
Hua Hin,60.2900085,25.0362301,488.2200148746261,Affordable,4.0,585.3731420739846,296.90765960477427,906.8126843250742,18,Buffets,60.29,25.036,488.22,585.373
Tikkurilan Kirjasto,60.2950211,25.0423203,269.96344263485065,Not Listed,4.0,593.084599964077,103.87104008276788,997.805212582168,22,Libraries,60.295,25.042,269.963,593.085
Tulisuudelma,60.2908783,25.0419407,265.57174662585936,Not Listed,4.0,575.7812903649238,102.70962530625212,963.757525555402,19,Bars,60.291,25.042,265.572,575.781
Pingviini Street Bar,60.2931495253492,25.0372042419804,286.36171609691394,Not Listed,4.0,595.0034141132757,52.34195541251172,970.4132448049794,22,Bars,60.293,25.037,286.362,595.003
Hemingway's,60.2922096,25.0415993,103.09713232452378,Affordable,4.0,527.4455414964402,103.09713232452378,906.3157900654834,19,Bars,60.292,25.042,103.097,527.446
Huang Shang Huang,60.2933083,25.0328598,531.2409928972173,Not Listed,4.0,596.366109342688,154.54588762513794,917.4792520054264,20,Chinese,60.293,25.033,531.241,596.366
Bistro Liekki,60.2929434070513,25.0319295,577.6726018519383,Not Listed,4.0,624.0436652951491,128.9765169368255,995.7564051489716,21,Bistros,60.293,25.032,577.673,624.044
Shamrock,60.2933617,25.03158,628.3712464653498,Not Listed,3.5,606.000077216373,183.6284944861347,910.0662319056288,18,Bars,60.293,25.032,628.371,606.0
Picnic,60.2928658,25.0345211,448.82257591603246,Most Affordable,3.5,603.4118494349372,130.91273149749526,954.3587373434502,21,Coffee & Tea,60.293,25.035,448.823,603.412
Grande Parilla,60.292141,25.0435791,100.21425271097849,Affordable,3.5,533.0923512498033,100.21425271097849,917.4946363713644,19,Mediterranean,60.292,25.044,100.214,533.092
Amarillo,60.2907874,25.0418655,269.8806724520065,Expensive,2.5,578.3601334177444,105.66475294070008,968.7977084308856,19,Tex-Mex,60.291,25.042,269.881,578.36
Masterpizza Tikkurila,60.2926102,25.0429592,121.65039396930293,Not Listed,3.0,546.0176070901025,87.72086519158444,982.3383561425356,19,Pizza,60.293,25.043,121.65,546.018
Torello,60.2937004678157,25.0344693655257,440.5345022805188,Not Listed,3.0,617.3268062828236,111.50733289977488,958.475847631472,22,Bars,60.294,25.034,440.535,617.327
Long Hua,60.2936434537629,25.0349624454975,412.7911377494902,Affordable,3.0,628.9978045571482,83.71198533804862,983.3667561410924,23,Japanese,60.294,25.035,412.791,628.998
Maltainen Metso,60.292141,25.0435791,100.21425271097849,Not Listed,3.0,533.0923512498033,100.21425271097849,917.4946363713644,19,Bars,60.292,25.044,100.214,533.092
Old Story,60.293663,25.0339451,483.3943450615537,Affordable,3.0,624.9683832718491,152.78513889672786,990.3714858634132,22,Sports Bars,60.294,25.034,483.394,624.968
Café Einstein,60.2876015,25.0406494,720.3602356631978,Affordable,2.3,645.1286826705508,223.9547165514492,939.683998307848,13,Coffee & Tea,60.288,25.041,720.36,645.129
3 Amigos,60.2925704538395,25.0369150936604,310.24329798535814,Most Affordable,2.0,585.5764285565941,96.50951308186316,963.1572650619908,21,Mexican,60.293,25.037,310.243,585.576
Xona,60.3047800845866,25.0419797137935,889.1110156121699,Not Listed,5.0,620.9900572008955,26.517353397554164,950.556927051519,14,Pizza,60.305,25.042,889.111,620.99
Sushi Anlii,60.2775166636526,24.8206914961338,384.4595067013816,Not Listed,5.0,472.4852344463645,85.59978744906668,947.3964091886452,3,Buffets,60.278,24.821,384.46,472.485
Ravintola Olivia,60.2835,24.81735,400.0337756121376,Not Listed,3.0,532.5827575453256,400.0337756121376,665.1317394785136,2,Pizza,60.284,24.817,400.034,532.583
Mike's Diner,60.2615078166477,24.8549295589328,786.7989036227528,Not Listed,4.0,615.6686522642916,56.91697137000163,971.2209306834204,12,American,60.262,24.855,786.799,615.669
Myyrmäen kirjasto,60.2613487,24.8529301,870.0132030131817,Not Listed,3.3,556.2462010774226,104.11325259328169,979.0225964487096,11,Libraries,60.261,24.853,870.013,556.246
Katukeittiö Pilvi,60.2634709145627,24.8533391559157,984.0006478983892,Not Listed,4.0,612.484004453001,101.98766177104858,984.0006478983892,12,Chinese,60.263,24.853,984.001,612.484
Red Onion,60.2602997,24.8529797,876.0016395483127,Not Listed,3.0,553.3886677320595,204.2005078052338,972.3656211662372,11,Bars,60.26,24.853,876.002,553.389
Kulta Leopardi,60.2603,24.85298,797.9972999049255,Not Listed,2.3,566.4457937206972,120.63865875230144,974.5295663728934,11,Chinese,60.26,24.853,797.997,566.446
Rio Grande,60.26181,24.85506,780.3665770381598,Affordable,2.5,626.5354011781089,101.45296389364287,937.7375957392338,12,Mexican,60.262,24.855,780.367,626.535
Manni Steak House,60.260384553257,24.8531233125894,824.1715864760733,Not Listed,2.0,517.3170316386555,115.05017649291304,824.1715864760733,10,Restaurants,60.26,24.853,824.172,517.317
Pizza Service,60.2639084,24.8729,704.3771980719788,Most Affordable,2.0,518.3080860944289,75.136110690937,730.6252797494141,5,Kebab,60.264,24.873,704.377,518.308
Toppari,60.261470857113,24.8550043870198,781.1543879806785,Expensive,1.0,616.864204860228,53.55682700901978,975.7231002819954,12,Irish Pub,60.261,24.855,781.154,616.864
Pikku-Santorini,60.29079,24.96904,412.9583958754157,Most Expensive,4.2,512.7374021454215,83.48668248803865,963.746397614674,8,Greek,60.291,24.969,412.958,512.737
Rax,60.2907191221761,24.9694307148457,393.3536805573286,Most Affordable,5.0,532.2504143673109,108.49834912194844,955.6763546905256,8,Pizza,60.291,24.969,393.354,532.25
Hesburger,60.2902585944625,24.9608496148259,746.6106533392107,Most Affordable,5.0,473.33584939058426,111.29474629959704,774.9661116931488,9,Burgers,60.29,24.961,746.611,473.336
Il Siciliano,60.29079,24.96904,454.5698600429336,Not Listed,3.8,533.3438815838753,83.77462543978557,887.4370368211028,8,Italian,60.291,24.969,454.57,533.344
Amarillo,60.29079,24.96904,454.5698600429336,Expensive,3.6,533.3438815838753,83.77462543978557,887.4370368211028,8,Tex-Mex,60.291,24.969,454.57,533.344
Classic Pizza,60.2907681,24.962113,657.2801482836805,Affordable,3.4,464.1127445690659,21.5697389235584,814.4363901569051,9,Pizza,60.291,24.962,657.28,464.113
Chico's,60.29,24.9647,603.4203760903765,Expensive,4.0,584.3619440103499,27.711057462450643,993.5967931042256,11,American,60.29,24.965,603.42,584.362
Makaronitehdas,60.292019177819,24.9631539190099,539.934646717982,Not Listed,3.5,501.0780823836186,131.19859944050265,842.5220237061869,9,Restaurants,60.292,24.963,539.935,501.078
Picnic,60.2924309,24.9639893,420.2804072661164,Not Listed,4.0,478.53758813665206,180.94826060777584,981.1762283416704,8,Coffee & Tea,60.292,24.964,420.28,478.538
La Famiglia,60.29079,24.96904,412.9583958754157,Affordable,3.3,512.7374021454215,83.48668248803865,963.746397614674,8,Italian,60.291,24.969,412.958,512.737
Mäkitupa,60.2920480639233,24.9857526272535,783.0002447579242,Not Listed,4.0,891.0472759266506,783.0002447579242,999.0943070953772,2,Salad,60.292,24.986,783.0,891.047
Rosso Express,60.2909164,24.9620857,657.2801482836805,Most Affordable,3.5,464.1127445690659,21.5697389235584,814.4363901569051,9,Italian,60.291,24.962,657.28,464.113
Parilla Steak House,60.29079,24.96904,454.5698600429336,Affordable,2.6,533.3438815838753,83.77462543978557,887.4370368211028,8,Steakhouses,60.291,24.969,454.57,533.344
Classic American Diner,60.2903540483517,24.9631965318403,636.4564829776384,Affordable,3.0,471.1997627406649,68.49806289994521,887.2491992167016,9,American,60.29,24.963,636.456,471.2
Hanko Sushi,60.2907681,24.962113,657.2801482836805,Affordable,2.3,464.1127445690659,21.5697389235584,814.4363901569051,9,Sushi Bars,60.291,24.962,657.28,464.113
Hua Du,60.2905067282116,24.9689217274844,426.0925076665418,Not Listed,2.3,515.085634696576,72.28764065045664,941.8968868952056,8,Chinese,60.291,24.969,426.093,515.086
Ravintola Bistro,60.2952919,24.9710808,186.9050795033413,Not Listed,3.0,619.4112388804642,186.9050795033413,981.1461573008633,7,Restaurants,60.295,24.971,186.905,619.411
Fonda Del Sol,60.2923851,24.9656029,576.4938963067934,Affordable,1.8,587.1499135477687,244.676066351056,995.1445928909444,10,Mexican,60.292,24.966,576.494,587.15
Night Pub,60.2839394,24.8716793,751.3760530698219,Not Listed,4.0,547.8705231869769,99.66675276456986,828.7867950109285,5,Pubs,60.284,24.872,751.376,547.871
Hesburger,60.27774,24.86816,33.500846174665206,Not Listed,4.0,514.1607811272289,33.500846174665206,780.6369329304309,6,Burgers,60.278,24.868,33.501,514.161
Ullan Grilli,60.2711781572948,24.8557930542293,975.5511642418488,Not Listed,2.5,707.0330229294655,179.65236777601925,975.5511642418488,10,Fast Food,60.271,24.856,975.551,707.033
Eka Kebab Pizzeria,60.2930897239661,25.0379718313145,859.9728571245288,Not Listed,5.0,590.9850591284929,93.23246800616997,949.9454305528448,22,Pizza,60.293,25.038,859.973,590.985
Hesburger,60.2922096,25.0415993,906.3157900654834,Not Listed,5.0,527.4455414964402,103.09713232452378,906.3157900654834,19,Burgers,60.292,25.042,906.316,527.446
Souvlaki,60.2934447404233,25.0301260873675,794.7251955525853,Not Listed,5.0,619.806205844938,18.60967837701215,934.9829187257084,20,Kiosk,60.293,25.03,794.725,619.806
Tixident,60.2939186,25.0308704,840.926471850553,Not Listed,5.0,635.0879068599681,48.2850285674746,989.3292395297746,21,Dentists,60.294,25.031,840.926,635.088
Thai Palace,60.29245,25.0398903,821.302426935848,Not Listed,4.3,559.3607673355162,149.99054000516077,986.1533823953336,20,Thai,60.292,25.04,821.302,559.361
Oklahoma,60.2936607259828,25.0346591413232,849.9626602243377,Most Affordable,3.9,632.0098056862938,100.21233439160424,993.9814916309292,23,American,60.294,25.035,849.963,632.01
Chico's,60.2935024383154,25.0367432748749,871.6526632936028,Not Listed,4.3,595.878199397,22.08047222871156,995.7760803554108,22,American,60.294,25.037,871.653,595.878
Oriental House,60.29245,25.0398903,821.302426935848,Affordable,3.7,559.3607673355162,149.99054000516077,986.1533823953336,20,Chinese,60.292,25.04,821.302,559.361
Tamarin,60.2935291,25.0344032,832.1210560869903,Most Affordable,3.6,617.6691739351672,110.96304590150504,957.9519943655264,22,Thai,60.294,25.034,832.121,617.669
Sagarmatha,60.2933617,25.03158,430.5304736453885,Affordable,3.8,606.000077216373,183.6284944861347,910.0662319056288,18,Himalayan/Nepalese,60.293,25.032,430.53,606.0
