Name,Category Alias,Category Title,Latitude,Longitude,Distance,Price,Rating
Dipoli Kokous- ja Kongressipalvelut,venues,Venues & Event Spaces,60.1850123138,24.832028622549,557.4865743890757,,4.7
X-Burger,burgers,Burgers,60.1836205,24.8313007,407.19594050696065,€,4.3
Ravintola Keilalahden Ranta,buffets,Buffets,60.1768472,24.8327116,354.1805735775018,,5.0
Ravintola Fat Lizard,brasseries,Brasseries,60.1855191298138,24.8204276699158,878.6265825225739,,4.3
Täffä,restaurants,Restaurants,60.1861,24.8330708,674.1282326438956,€,4.0
Calori,restaurants,Restaurants,60.1824396500392,24.8318433288314,271.2869850809794,€,4.0
Let's play | Amica,restaurants,Restaurants,60.178475346532,24.8357256129384,275.4289557559062,,2.5
Tony's Corner,indpak,Indian,60.1789253048997,24.8128153913598,689.4272547410261,€€,4.8
Kipsari,vegetarian,Vegetarian,60.18902,24.83316,1066.4647544815475,€,4.3
MAUKAS,breakfast_brunch,Breakfast & Brunch,60.1828465,24.8280796,294.4511928710812,€,4.5
Dipoli Kokous- ja Kongressipalvelut,venues,Venues & Event Spaces,60.1850123138,24.832028622549,619.3316452287861,,4.7
X-Burger,burgers,Burgers,60.1836205,24.8313007,492.87790041145263,€,4.3
LN-Sushi Art,sushi,Sushi Bars,60.1792297,24.8125305,682.2860112943987,,4.0
Add Café,coffee,Coffee & Tea,60.1890477,24.8258047,919.1327811543565,,5.0
Ravintola Keilalahden Ranta,buffets,Buffets,60.1768472,24.8327116,624.0583478695157,,5.0
Ravintola Fat Lizard,brasseries,Brasseries,60.1855191298138,24.8204276699158,575.4580721087075,,4.3
Kilim,turkish,Turkish,60.1787531,24.8110257,762.5350899909326,€€,3.6
Kalabaari,seafood,Seafood,60.17659,24.8017693,1195.0085704620692,,4.0
Täffä,restaurants,Restaurants,60.1861,24.8330708,739.104477598262,€,4.0
Calori,restaurants,Restaurants,60.1824396500392,24.8318433288314,435.01785213089863,€,4.0
Fransmanni,french,French,60.16959,24.9467201,1049.6460337303047,€€€,3.0
Tapiola Pizza,pizza,Pizza,60.1726112,24.8106308,1119.3088790811564,,3.0
Let's play | Amica,restaurants,Restaurants,60.178475346532,24.8357256129384,662.1981943734398,,2.5
Tony's Corner,indpak,Indian,60.1789253048997,24.8128153913598,690.8489395892417,€€,4.8
MAUKAS,breakfast_brunch,Breakfast & Brunch,60.1828465,24.8280796,807.2496822599412,€,4.5
Dipoli Kokous- ja Kongressipalvelut,venues,Venues & Event Spaces,60.1850123138,24.832028622549,985.7229920525949,,4.7
X-Burger,burgers,Burgers,60.1836205,24.8313007,970.4372407870562,€,4.3
Ravintola Tapiontori,restaurants,Restaurants,60.1770287,24.8045502,1055.527853921308,,5.0
LN-Sushi Art,sushi,Sushi Bars,60.1792297,24.8125305,660.1133781931333,,4.0
Add Café,coffee,Coffee & Tea,60.1890477,24.8258047,777.3425676946491,,5.0
Grilli Ribis,bbq,Barbeque,60.17659,24.8017693,1191.079406237162,,5.0
Tiki Bing,bars,Bars,60.1780018,24.8023268,1026.6208767962119,€,5.0
Ravintola Fat Lizard,brasseries,Brasseries,60.1855191298138,24.8204276699158,347.4407873376173,,4.3
Mount Nepal,himalayan,Himalayan/Nepalese,60.17799,24.8019295,1041.1976941653493,€,3.8
Kilim,turkish,Turkish,60.1787531,24.8110257,699.8617507655251,€€,3.6
Grilli Toro,steak,Steakhouses,60.1874008,24.79669,986.7725301119683,€€,3.1
Kylä,modern_european,Modern European,60.1766391712164,24.8047194747004,1076.9860712906752,,4.0
Geronimo,bars,Bars,60.17799,24.8019295,1041.1976941653493,€€,3.3
Suomen Keinojuuriklinikka,generaldentistry,General Dentistry,60.1764908,24.8043594,1016.1584021308214,,4.0
Calori,restaurants,Restaurants,60.1824396500392,24.8318433288314,1019.3366304249655,€,4.0
Bella,restaurants,Restaurants,60.1845207,24.8053493,502.309501674057,€€,3.5
Tapiolan kirjasto,libraries,Libraries,60.1775611379062,24.8047578334808,987.5648688356505,,3.0
Fratello,italian,Italian,60.1767099,24.8008082,1191.079406237162,,3.0
Fransmanni,french,French,60.16959,24.9467201,952.8879927018237,€€€,3.0
Ravintola Han,mediterranean,Mediterranean,60.1874,24.79669,997.7676998718731,,3.0
Tapiolan terveysasema,familydr,Family Practice,60.1785698,24.7979813,1147.190282214385,,3.0
Ravintola Hemingway's,pubs,Pubs,60.17659,24.8017693,1191.079406237162,,3.0
Funky Burger,sportsbars,Sports Bars,60.1760648624514,24.8040697040996,1150.2608535593909,€€€,1.7
Fusion Square,buffets,Buffets,60.1764908,24.8043594,1121.645087062204,,2.0
Beef House,steak,Steakhouses,60.1875701,24.7970562,986.7725301119683,,1.0
Tony's Corner,indpak,Indian,60.1789253048997,24.8128153913598,578.3193764880812,€€,4.8
Kipsari,vegetarian,Vegetarian,60.18902,24.83316,1088.526388636822,€,4.3
MAUKAS,breakfast_brunch,Breakfast & Brunch,60.1828465,24.8280796,596.3810588580467,€,4.5
Dipoli Kokous- ja Kongressipalvelut,venues,Venues & Event Spaces,60.1850123138,24.832028622549,823.8832753013538,,4.7
X-Burger,burgers,Burgers,60.1836205,24.8313007,780.2478629261982,€,4.3
Ravintola Tapiontori,restaurants,Restaurants,60.1770287,24.8045502,1024.9123747603476,,5.0
LN-Sushi Art,sushi,Sushi Bars,60.1792297,24.8125305,551.2827310929014,,4.0
Add Café,coffee,Coffee & Tea,60.1890477,24.8258047,763.436474560969,,5.0
Grilli Ribis,bbq,Barbeque,60.17659,24.8017693,1195.2648967962577,,5.0
Tiki Bing,bars,Bars,60.1780018,24.8023268,1040.2535073945528,€,5.0
Ravintola Keilalahden Ranta,buffets,Buffets,60.1768472,24.8327116,1131.6446385969737,,5.0
Ravintola Fat Lizard,brasseries,Brasseries,60.1855191298138,24.8204276699158,271.21576049306697,,4.3
Tran Tri Dung,vegan,Vegan,60.1757507,24.8009701,1274.1246948285168,,5.0
Mount Nepal,himalayan,Himalayan/Nepalese,60.17799,24.8019295,1057.6969215011268,€,3.8
Kilim,turkish,Turkish,60.1787531,24.8110257,612.9268880722465,€€,3.6
Täffä,restaurants,Restaurants,60.1861,24.8330708,900.5443973458611,€,4.0
Sumo,sushi,Sushi Bars,60.1757507,24.8043308,1232.0461917162563,,3.7
Kylä,modern_european,Modern European,60.1766391712164,24.8047194747004,1044.3737550919252,,4.0
Tapiolan hammaslääkäriasema,dentists,Dentists,60.1758461,24.8041039,1129.5588854805108,,4.0
Geronimo,bars,Bars,60.17799,24.8019295,1057.6969215011268,€€,3.3
Suomen Keinojuuriklinikka,generaldentistry,General Dentistry,60.1764908,24.8043594,992.9172677601683,,4.0
Calori,restaurants,Restaurants,60.1824396500392,24.8318433288314,808.9208389820454,€,4.0
Tempo,salad,Salad,60.175832358695,24.8039531707764,1139.6804155561526,€€,3.5
Bella,restaurants,Restaurants,60.1845207,24.8053493,675.914483186954,€€,3.5
Tapiolan kirjasto,libraries,Libraries,60.1775611379062,24.8047578334808,969.3005328822732,,3.0
Fratello,italian,Italian,60.1767099,24.8008082,1195.2648967962577,,3.0
Fransmanni,french,French,60.16959,24.9467201,903.983067704644,€€€,3.0
Subway,sandwiches,Sandwiches,60.1756592,24.8018208,1226.8975449108584,€,3.0
Ravintola Hemingway's,pubs,Pubs,60.17659,24.8017693,1195.2648967962577,,3.0
Picnic,coffee,Coffee & Tea,60.1757813,24.8027191,1276.478527401634,,3.0
Sherlock,pubs,Pubs,60.17607,24.80074,1255.5647767132332,,2.5
Funky Burger,sportsbars,Sports Bars,60.1760648624514,24.8040697040996,1115.9458791556349,€€€,1.7
Fusion Square,buffets,Buffets,60.1764908,24.8043594,1102.3191676362471,,2.0
Tony's Corner,indpak,Indian,60.1789253048997,24.8128153913598,786.4438297504157,€€,4.8
Kipsari,vegetarian,Vegetarian,60.18902,24.83316,876.8646777622367,€,4.3
MAUKAS,breakfast_brunch,Breakfast & Brunch,60.1828465,24.8280796,501.9725794800738,€,4.5
Dipoli Kokous- ja Kongressipalvelut,venues,Venues & Event Spaces,60.1850123138,24.832028622549,659.4892850666843,,4.7
X-Burger,burgers,Burgers,60.1836205,24.8313007,648.3036472512534,€,4.3
Ravintola Tapiontori,restaurants,Restaurants,60.1770287,24.8045502,1240.5633928346099,,5.0
LN-Sushi Art,sushi,Sushi Bars,60.1792297,24.8125305,760.7642910868218,,4.0
Add Café,coffee,Coffee & Tea,60.1890477,24.8258047,549.5763467604279,,5.0
Tiki Bing,bars,Bars,60.1780018,24.8023268,1253.5035767055872,€,5.0
Ravintola Keilalahden Ranta,buffets,Buffets,60.1768472,24.8327116,1143.7243763637148,,5.0
Ravintola Fat Lizard,brasseries,Brasseries,60.1855191298138,24.8204276699158,60.500352675722574,,4.3
Kilim,turkish,Turkish,60.1787531,24.8110257,825.6057666179868,€€,3.6
Täffä,restaurants,Restaurants,60.1861,24.8330708,718.8387015337647,€,4.0
Kylä,modern_european,Modern European,60.1766391712164,24.8047194747004,1259.9810776342485,,4.0
Suomen Keinojuuriklinikka,generaldentistry,General Dentistry,60.1764908,24.8043594,1208.5694018601416,,4.0
Calori,restaurants,Restaurants,60.1824396500392,24.8318433288314,708.9450737656944,€,4.0
Bella,restaurants,Restaurants,60.1845207,24.8053493,824.2789843164192,€€,3.5
Tapiolan kirjasto,libraries,Libraries,60.1775611379062,24.8047578334808,1184.829594743151,,3.0
Fransmanni,french,French,60.16959,24.9467201,1119.0964425177235,€€€,3.0
Let's play | Amica,restaurants,Restaurants,60.178475346532,24.8357256129384,1128.1839292952095,,2.5
Funky Burger,sportsbars,Sports Bars,60.1760648624514,24.8040697040996,1331.4589963118915,€€€,1.7
Fusion Square,buffets,Buffets,60.1764908,24.8043594,1317.9554464209014,,2.0
Tony's Corner,indpak,Indian,60.1789253048997,24.8128153913598,972.905006572194,€€,4.8
Kipsari,vegetarian,Vegetarian,60.18902,24.83316,672.7621640462174,€,4.3
MAUKAS,breakfast_brunch,Breakfast & Brunch,60.1828465,24.8280796,178.71654836567402,€,4.5
Dipoli Kokous- ja Kongressipalvelut,venues,Venues & Event Spaces,60.1850123138,24.832028622549,305.0639729514734,,4.7
X-Burger,burgers,Burgers,60.1836205,24.8313007,275.41121290794035,€,4.3
LN-Sushi Art,sushi,Sushi Bars,60.1792297,24.8125305,955.4507467552169,,4.0
Add Café,coffee,Coffee & Tea,60.1890477,24.8258047,530.2347067622082,,5.0
Ravintola Keilalahden Ranta,buffets,Buffets,60.1768472,24.8327116,892.8922205193755,,5.0
Ravintola Fat Lizard,brasseries,Brasseries,60.1855191298138,24.8204276699158,372.3292316562676,,4.3
Kilim,turkish,Turkish,60.1787531,24.8110257,1032.8527256792313,€€,3.6
Täffä,restaurants,Restaurants,60.1861,24.8330708,395.054294655764,€,4.0
Calori,restaurants,Restaurants,60.1824396500392,24.8318433288314,351.6495084142694,€,4.0
Let's play | Amica,restaurants,Restaurants,60.178475346532,24.8357256129384,817.6340600457889,,2.5
Vuotalo,libraries,Libraries,60.2086792,25.1438808,1082.5410485255652,,4.5
Vuosaaren Urheilutalo,swimmingpools,Swimming Pools,60.208889,25.1413803,1233.9044591698405,,4.5
Royal Pokhara,himalayan,Himalayan/Nepalese,60.2014060310658,25.1496669883719,554.4038261782244,€€,4.0
Hansini,pizza,Pizza,60.2050591,25.1585503,264.302541956301,€,4.0
Uutelan koirapuisto,dog_parks,Dog Parks,60.2010803,25.1712093,660.80002414699,,4.0
Olutravintola Solmu,pubs,Pubs,60.2013016,25.1493206,581.402077579008,€€,4.0
Loisto,divebars,Dive Bars,60.20134,25.15153,469.6633705248768,€€,3.3
Vuo,kebab,Kebab,60.2101784,25.1435299,1164.3818371427415,€,2.6
Vuosaaren kirjasto,libraries,Libraries,60.2083864175454,25.1431131362915,1088.9098353459651,,2.7
Ciao! Caffé,italian,Italian,60.2070324199017,25.1462459564209,861.2299854628616,,3.0
Subway,hotdogs,Fast Food,60.2060509,25.1344109,1037.1736732370828,€€,3.0
Väylä,comfortfood,Comfort Food,60.2082291,25.1738892,1042.3879292320364,,3.0
Fregatti,scandinavian,Scandinavian,60.2066067112307,25.1454768214479,873.2234974964043,€€,1.5
Chico's,tradamerican,American,60.208047594064,25.1441804837195,1018.9889814602153,€€,2.0
Kipsari,vegetarian,Vegetarian,60.18902,24.83316,552.5941272878223,€,4.3
MAUKAS,breakfast_brunch,Breakfast & Brunch,60.1828465,24.8280796,543.9734294369983,€,4.5
Dipoli Kokous- ja Kongressipalvelut,venues,Venues & Event Spaces,60.1850123138,24.832028622549,281.3700592602996,,4.7
X-Burger,burgers,Burgers,60.1836205,24.8313007,333.9848993613998,€,4.3
Add Café,coffee,Coffee & Tea,60.1890477,24.8258047,782.9497477528068,,5.0
Ravintola Keilalahden Ranta,buffets,Buffets,60.1768472,24.8327116,916.9965329484633,,5.0
Ravintola Fat Lizard,brasseries,Brasseries,60.1855191298138,24.8204276699158,925.206987959434,,4.3
Täffä,restaurants,Restaurants,60.1861,24.8330708,268.21618856090345,€,4.0
Pitopalvelu Lady,food,Food,60.1808281,24.8498592,868.8723723722447,,4.0
Calori,restaurants,Restaurants,60.1824396500392,24.8318433288314,391.6023095931113,€,4.0
Delivo,delis,Delis,60.1815780162625,24.8506035434628,828.1112226149498,,3.5
Old Jerusalem,mideastern,Middle Eastern,60.180787784306,24.8500825177459,845.1499786518245,,3.0
Let's play | Amica,restaurants,Restaurants,60.178475346532,24.8357256129384,707.3624002698909,,2.5
Vuotalo,libraries,Libraries,60.2086792,25.1438808,895.9816749996494,,4.5
Vuosaaren Urheilutalo,swimmingpools,Swimming Pools,60.208889,25.1413803,1038.6940643402575,,4.5
Royal Pokhara,himalayan,Himalayan/Nepalese,60.2014060310658,25.1496669883719,655.8058906829641,€€,4.0
Hansini,pizza,Pizza,60.2050591,25.1585503,39.055971638099024,€,4.0
Uutelan koirapuisto,dog_parks,Dog Parks,60.2010803,25.1712093,829.2581237290921,,4.0
Olutravintola Solmu,pubs,Pubs,60.2013016,25.1493206,693.601856872077,€€,4.0
Loisto,divebars,Dive Bars,60.20134,25.15153,603.6227322413918,€€,3.3
Vuo,kebab,Kebab,60.2101784,25.1435299,954.7245689508311,€,2.6
Vuosaaren kirjasto,libraries,Libraries,60.2083864175454,25.1431131362915,907.5259253454833,,2.7
Ciao! Caffé,italian,Italian,60.2070324199017,25.1462459564209,695.6166832424171,,3.0
Subway,hotdogs,Fast Food,60.2060509,25.1344109,893.7780817059795,€€,3.0
Väylä,comfortfood,Comfort Food,60.2082291,25.1738892,955.8853586080209,,3.0
Fregatti,scandinavian,Scandinavian,60.2066067112307,25.1454768214479,726.5144646617689,€€,1.5
Chico's,tradamerican,American,60.208047594064,25.1441804837195,838.9716301754735,€€,2.0
Vuotalo,libraries,Libraries,60.2086792,25.1438808,615.2685918123327,,4.5
Vuosaaren Urheilutalo,swimmingpools,Swimming Pools,60.208889,25.1413803,768.6073659726953,,4.5
Royal Pokhara,himalayan,Himalayan/Nepalese,60.2014060310658,25.1496669883719,380.0182788438507,€€,4.0
Hansini,pizza,Pizza,60.2050591,25.1585503,364.61965493377505,€,4.0
Ravintola New Light,indpak,Indian,60.2049713,25.1366806,854.764785703624,,4.0
Olutravintola Solmu,pubs,Pubs,60.2013016,25.1493206,420.9396468140416,€€,4.0
Loisto,divebars,Dive Bars,60.20134,25.15153,386.13282239642785,€€,3.3
Vuo,kebab,Kebab,60.2101784,25.1435299,711.8501125045889,€,2.6
McDonald's,burgers,Burgers,60.2056313,25.1351604,952.4029000199374,€,2.7
Vuosaaren kirjasto,libraries,Libraries,60.2083864175454,25.1431131362915,618.6610564913831,,2.7
Ciao! Caffé,italian,Italian,60.2070324199017,25.1462459564209,389.2724648187067,,3.0
Subway,hotdogs,Fast Food,60.2060509,25.1344109,557.2646616436748,€€,3.0
Vuosaaren koirapuisto,dog_parks,Dog Parks,60.2122498,25.1372604,1141.2356226742181,,3.0
Fregatti,scandinavian,Scandinavian,60.2066067112307,25.1454768214479,394.58775807265874,€€,1.5
Chico's,tradamerican,American,60.208047594064,25.1441804837195,549.6381175372283,€€,2.0
Kipsari,vegetarian,Vegetarian,60.18902,24.83316,206.37837598577477,€,4.3
MAUKAS,breakfast_brunch,Breakfast & Brunch,60.1828465,24.8280796,637.5421292306584,€,4.5
Dipoli Kokous- ja Kongressipalvelut,venues,Venues & Event Spaces,60.1850123138,24.832028622549,403.7027993625603,,4.7
X-Burger,burgers,Burgers,60.1836205,24.8313007,544.7219175402386,€,4.3
Add Café,coffee,Coffee & Tea,60.1890477,24.8258047,239.77856180216668,,5.0
Ravintola Fat Lizard,brasseries,Brasseries,60.1855191298138,24.8204276699158,624.4204380668917,,4.3
Täffä,restaurants,Restaurants,60.1861,24.8330708,318.37222785748367,€,4.0
Calori,restaurants,Restaurants,60.1824396500392,24.8318433288314,681.541598721257,€,4.0
Vuotalo,libraries,Libraries,60.2086792,25.1438808,903.5675712409719,,4.5
Vuosaaren Urheilutalo,swimmingpools,Swimming Pools,60.208889,25.1413803,1049.1435111877886,,4.5
Royal Pokhara,himalayan,Himalayan/Nepalese,60.2014060310658,25.1496669883719,41.59942810493146,€€,4.0
Hansini,pizza,Pizza,60.2050591,25.1585503,624.7500171855401,€,4.0
Ravintola New Light,indpak,Indian,60.2049713,25.1366806,887.3527384669455,,4.0
Olutravintola Solmu,pubs,Pubs,60.2013016,25.1493206,40.27117187268871,€€,4.0
Loisto,divebars,Dive Bars,60.20134,25.15153,73.83925510914638,€€,3.3
Vuo,kebab,Kebab,60.2101784,25.1435299,1023.9176662064964,€,2.6
McDonald's,burgers,Burgers,60.2056313,25.1351604,987.5011727821101,€,2.7
Vuosaaren kirjasto,libraries,Libraries,60.2083864175454,25.1431131362915,897.4818254579866,,2.7
Ciao! Caffé,italian,Italian,60.2070324199017,25.1462459564209,693.1754001854824,,3.0
Subway,hotdogs,Fast Food,60.2060509,25.1344109,778.5809542235569,€€,3.0
Fregatti,scandinavian,Scandinavian,60.2066067112307,25.1454768214479,663.4668032480427,€€,1.5
Chico's,tradamerican,American,60.208047594064,25.1441804837195,838.9211690290409,€€,2.0
Vuotalo,libraries,Libraries,60.2086792,25.1438808,714.7618069141778,,4.5
Vuosaaren Urheilutalo,swimmingpools,Swimming Pools,60.208889,25.1413803,828.9012839780238,,4.5
Royal Pokhara,himalayan,Himalayan/Nepalese,60.2014060310658,25.1496669883719,376.39903795055733,€€,4.0
Hansini,pizza,Pizza,60.2050591,25.1585503,895.832552620369,€,4.0
Ravintola New Light,indpak,Indian,60.2049713,25.1366806,498.7032379380125,,4.0
Olutravintola Solmu,pubs,Pubs,60.2013016,25.1493206,370.58880381037386,€€,4.0
Loisto,divebars,Dive Bars,60.20134,25.15153,474.8054926738159,€€,3.3
Vuo,kebab,Kebab,60.2101784,25.1435299,844.5077939927734,€,2.6
McDonald's,burgers,Burgers,60.2056313,25.1351604,594.7680282776677,€,2.7
Vuosaaren kirjasto,libraries,Libraries,60.2083864175454,25.1431131362915,699.0449120927059,,2.7
Ciao! Caffé,italian,Italian,60.2070324199017,25.1462459564209,577.039039172783,,3.0
Subway,hotdogs,Fast Food,60.2060509,25.1344109,546.8270099147253,€€,3.0
Fregatti,scandinavian,Scandinavian,60.2066067112307,25.1454768214479,519.4737232920259,€€,1.5
Chico's,tradamerican,American,60.208047594064,25.1441804837195,664.5501396260038,€€,2.0
Cafe m/s Otto,pubs,Pubs,60.2031708,25.1263809,929.8187683707893,€€,2.0
Kipsari,vegetarian,Vegetarian,60.18902,24.83316,227.79662825379893,€,4.3
MAUKAS,breakfast_brunch,Breakfast & Brunch,60.1828465,24.8280796,681.266541604138,€,4.5
Dipoli Kokous- ja Kongressipalvelut,venues,Venues & Event Spaces,60.1850123138,24.832028622549,358.1867830487721,,4.7
X-Burger,burgers,Burgers,60.1836205,24.8313007,502.9594369217771,€,4.3
Add Café,coffee,Coffee & Tea,60.1890477,24.8258047,561.8430543694578,,5.0
Ravintola Fat Lizard,brasseries,Brasseries,60.1855191298138,24.8204276699158,873.1307281713308,,4.3
Täffä,restaurants,Restaurants,60.1861,24.8330708,236.52066964479312,€,4.0
Pitopalvelu Lady,food,Food,60.1808281,24.8498592,1132.1523146668715,,4.0
Calori,restaurants,Restaurants,60.1824396500392,24.8318433288314,620.7023263661118,€,4.0
Delivo,delis,Delis,60.1815780162625,24.8506035434628,1073.062724484345,,3.5
Old Jerusalem,mideastern,Middle Eastern,60.180787784306,24.8500825177459,1109.8976049164546,,3.0
Vuotalo,libraries,Libraries,60.2086792,25.1438808,261.9070503236149,,4.5
Vuosaaren Urheilutalo,swimmingpools,Swimming Pools,60.208889,25.1413803,410.4312737388267,,4.5
Royal Pokhara,himalayan,Himalayan/Nepalese,60.2014060310658,25.1496669883719,601.144128450974,€€,4.0
Hansini,pizza,Pizza,60.2050591,25.1585503,708.5002663026943,€,4.0
Ravintola New Light,indpak,Indian,60.2049713,25.1366806,546.9213432694487,,4.0
Olutravintola Solmu,pubs,Pubs,60.2013016,25.1493206,630.707022719622,€€,4.0
Loisto,divebars,Dive Bars,60.20134,25.15153,661.4093447619697,€€,3.3
Vuo,kebab,Kebab,60.2101784,25.1435299,383.4296142222958,€,2.6
McDonald's,burgers,Burgers,60.2056313,25.1351604,632.0253947374205,€,2.7
Vuosaaren kirjasto,libraries,Libraries,60.2083864175454,25.1431131362915,257.24990938200074,,2.7
Ciao! Caffé,italian,Italian,60.2070324199017,25.1462459564209,81.50910348252435,,3.0
